state_id,county_name,county_fips,city,population
CA,Los Angeles,6037,La Puente,39614
CA,Los Angeles,6037,Culver City,39185
CA,Los Angeles,6037,West Hollywood,36475
CA,Los Angeles,6037,Monrovia,36331
CA,Los Angeles,6037,Claremont,36266
CA,Los Angeles,6037,Temple City,35811
CA,Los Angeles,6037,Bell,35521
CA,Los Angeles,6037,Westmont,35266
CA,Los Angeles,6037,Manhattan Beach,35183
CA,Los Angeles,6037,Beverly Hills,33792
CA,Los Angeles,6037,San Dimas,33621
CA,Los Angeles,6037,Lawndale,32389
CA,Los Angeles,6037,La Verne,31974
CA,Los Angeles,6037,Walnut,29685
CA,Los Angeles,6037,Maywood,26973
CA,Los Angeles,6037,West Whittier-Los Nietos,26654
CA,Los Angeles,6037,South Pasadena,25329
CA,Los Angeles,6037,San Fernando,24322
CA,Los Angeles,6037,Calabasas,23853
CA,Los Angeles,6037,Valinda,23705
CA,Los Angeles,6037,Cudahy,23569
CA,Los Angeles,6037,West Puente Valley,23382
CA,Los Angeles,6037,West Rancho Dominguez,22901
CA,Los Angeles,6037,Willowbrook,22811
CA,Los Angeles,6037,West Carson,22079
CA,Los Angeles,6037,Lennox,21818
CA,Los Angeles,6037,Duarte,21271
CA,Los Angeles,6037,South El Monte,20574
CA,Los Angeles,6037,Lomita,20320
CA,Los Angeles,6037,Agoura Hills,20222
CA,Los Angeles,6037,La Cañada Flintridge,20009
CA,Los Angeles,6037,South San Jose Hills,19977
CA,Los Angeles,6037,La Crescenta-Montrose,19689
CA,Los Angeles,6037,Castaic,19400
CA,Los Angeles,6037,Hermosa Beach,19320
CA,Los Angeles,6037,Stevenson Ranch,19179
CA,Los Angeles,6037,Santa Fe Springs,17630
CA,Los Angeles,6037,El Segundo,16610
CA,Los Angeles,6037,Artesia,16601
CA,Los Angeles,6037,East San Gabriel,16256
CA,Los Angeles,6037,Vincent,16225
CA,Los Angeles,6037,Walnut Park,15896
CA,Los Angeles,6037,East Rancho Dominguez,15792
CA,Los Angeles,6037,Avocado Heights,15426
CA,Los Angeles,6037,Hawaiian Gardens,14159
CA,Los Angeles,6037,Sun Village,13819
CA,Los Angeles,6037,Palos Verdes Estates,13273
CA,Los Angeles,6037,San Marino,13048
CA,Los Angeles,6037,Commerce,12661
CA,Los Angeles,6037,Malibu,11820
CA,Los Angeles,6037,View Park-Windsor Hills,11756
CA,Los Angeles,6037,Lake Los Angeles,11751
CA,Los Angeles,6037,Signal Hill,11421
CA,Los Angeles,6037,Sierra Madre,10793
CA,Los Angeles,6037,East Whittier,10356
CA,Los Angeles,6037,Citrus,10150
CA,Los Angeles,6037,Charter Oak,10048
CA,Los Angeles,6037,Quartz Hill,10003
CA,Los Angeles,6037,Del Aire,9990
CA,Los Angeles,6037,Marina del Rey,9852
CA,Los Angeles,6037,West Athens,9706
CA,Los Angeles,6037,Alondra Park,8272
CA,Los Angeles,6037,Westlake Village,8217
CA,Los Angeles,6037,South San Gabriel,8138
CA,Los Angeles,6037,Rolling Hills Estates,8058
CA,Los Angeles,6037,Topanga,7900
CA,Los Angeles,6037,Acton,7232
CA,Los Angeles,6037,Ladera Heights,6620
CA,Los Angeles,6037,South Monrovia Island,6572
CA,Los Angeles,6037,La Habra Heights,6492
CA,Los Angeles,6037,East Pasadena,6143
CA,Los Angeles,6037,Mayflower Village,5873
CA,Los Angeles,6037,North El Monte,3933
CA,Los Angeles,6037,Agua Dulce,3742
CA,Los Angeles,6037,Avalon,3681
CA,Los Angeles,6037,Rose Hills,2771
CA,Los Angeles,6037,Val Verde,2734
CA,Los Angeles,6037,Desert View Highlands,2668
CA,Los Angeles,6037,San Pasqual,1970
CA,Los Angeles,6037,Hidden Hills,1890
CA,Los Angeles,6037,Rolling Hills,1845
CA,Los Angeles,6037,Elizabeth Lake,1744
CA,Los Angeles,6037,Leona Valley,1571
CA,Los Angeles,6037,Irwindale,1446
CA,Los Angeles,6037,Hasley Canyon,1145
CA,Los Angeles,6037,Bradbury,1070
CA,Los Angeles,6037,Littlerock,786
CA,Los Angeles,6037,Lake Hughes,520
CA,Los Angeles,6037,Industry,202
CA,Los Angeles,6037,Vernon,110
CA,Madera,6039,Madera,84086
CA,Madera,6039,Chowchilla,18310
CA,Madera,6039,Madera Acres,9857
CA,Madera,6039,Yosemite Lakes,5524
CA,Madera,6039,Oakhurst,3446
CA,Madera,6039,Ahwahnee,2513
CA,Madera,6039,Parksdale,2451
CA,Madera,6039,Parkwood,2183
CA,Madera,6039,Coarsegold,1585
CA,Madera,6039,Fairmead,1105
CA,Madera,6039,Bass Lake,449
CA,Madera,6039,Nipinnawasee,349
CA,Madera,6039,La Vina,211
CA,Marin,6041,San Rafael,58440
CA,Marin,6041,Novato,55516
CA,Marin,6041,Mill Valley,14259
CA,Marin,6041,San Anselmo,12476
CA,Marin,6041,Larkspur,12254
CA,Marin,6041,Tamalpais-Homestead Valley,11689
CA,Marin,6041,Corte Madera,9751
CA,Marin,6041,Tiburon,9084
CA,Marin,6041,Fairfax,7522
CA,Marin,6041,Sausalito,7068
CA,Marin,6041,Kentfield,7020
CA,Marin,6041,Lucas Valley-Marinwood,6686
CA,Marin,6041,Strawberry,5527
CA,Marin,6041,Santa Venetia,4474
CA,Marin,6041,Marin City,3126
CA,Marin,6041,Ross,2451
CA,Marin,6041,Sleepy Hollow,2273
CA,Marin,6041,Belvedere,2104
CA,Marin,6041,Lagunitas-Forest Knolls,1771
CA,Marin,6041,Black Point-Green Point,1622
CA,Marin,6041,Woodacre,1171
CA,Marin,6041,Inverness,1097
CA,Marin,6041,Bolinas,1074
CA,Marin,6041,Alto,611
CA,Marin,6041,Stinson Beach,600
CA,Marin,6041,San Geronimo,399
CA,Marin,6041,Muir Beach,336
CA,Marin,6041,Point Reyes Station,288
CA,Marin,6041,Dillon Beach,254
CA,Marin,6041,Tomales,191
CA,Marin,6041,Nicasio,71
CA,Mariposa,6043,Midpines,1427
CA,Mariposa,6043,Mariposa,1186
CA,Mariposa,6043,Yosemite Valley,1169
CA,Mariposa,6043,Lake Don Pedro,901
CA,Mariposa,6043,Greeley Hill,747
CA,Mariposa,6043,Bootjack,743
CA,Mariposa,6043,Catheys Valley,604
CA,Mariposa,6043,El Portal,220
CA,Mariposa,6043,Bear Valley,197
CA,Mariposa,6043,Wawona,189
CA,Mariposa,6043,Fish Camp,93
CA,Mariposa,6043,Hornitos,66
CA,Mariposa,6043,Coulterville,60
CA,Mariposa,6043,Buck Meadows,10
CA,Mendocino,6045,Ukiah,29561
CA,Mendocino,6045,Fort Bragg,10374
CA,Mendocino,6045,Willits,8055
CA,Mendocino,6045,Brooktrails,3800
CA,Mendocino,6045,Redwood Valley,1713
CA,Mendocino,6045,Laytonville,1198
CA,Mendocino,6045,Covelo,1140
CA,Mendocino,6045,Talmage,1003
CA,Mendocino,6045,Cleone,968
CA,Mendocino,6045,Boonville,947
CA,Mendocino,6045,Hopland,920
CA,Mendocino,6045,Mendocino,855
CA,Mendocino,6045,Calpella,682
CA,Mendocino,6045,Caspar,608
CA,Mendocino,6045,Potter Valley,498
CA,Mendocino,6045,Point Arena,449
CA,Mendocino,6045,Anchor Bay,352
CA,Mendocino,6045,Albion,254
CA,Mendocino,6045,Manchester,218
CA,Mendocino,6045,Little River,212
CA,Mendocino,6045,Philo,175
CA,Mendocino,6045,Comptche,99
CA,Mendocino,6045,Leggett,83
CA,Merced,6047,Merced,145149
CA,Merced,6047,Los Banos,41036
CA,Merced,6047,Atwater,29559
CA,Merced,6047,Livingston,14896
CA,Merced,6047,Delhi,12301
CA,Merced,6047,Winton,11288
CA,Merced,6047,Dos Palos,7494
CA,Merced,6047,Franklin,6929
CA,Merced,6047,Gustine,5882
CA,Merced,6047,Hilmar-Irwin,5755
CA,Merced,6047,Planada,4418
CA,Merced,6047,McSwain,4399
CA,Merced,6047,Santa Nella,2135
CA,Merced,6047,South Dos Palos,1756
CA,Merced,6047,Le Grand,1739
CA,Merced,6047,Ballico,538
CA,Merced,6047,Cressey,340
CA,Merced,6047,El Nido,338
CA,Merced,6047,Dos Palos Y,229
CA,Merced,6047,Stevinson,177
CA,Merced,6047,Bear Creek,148
CA,Merced,6047,Volta,128
CA,Merced,6047,Snelling,119
CA,Merced,6047,Tuttle,94
CA,Modoc,6049,Alturas,2638
CA,Modoc,6049,Cedarville,606
CA,Modoc,6049,Newell,566
CA,Modoc,6049,California Pines,431
CA,Modoc,6049,Canby,282
CA,Modoc,6049,Daphnedale Park,209
CA,Modoc,6049,Fort Bidwell,192
CA,Modoc,6049,Adin,171
CA,Modoc,6049,New Pine Creek,88
CA,Modoc,6049,Lake City,56
CA,Modoc,6049,Eagleville,52
CA,Modoc,6049,Lookout,44
CA,Mono,6051,Mammoth Lakes,8235
CA,Mono,6051,Crowley Lake,1077
CA,Mono,6051,Chalfant,1005
CA,Mono,6051,Walker,858
CA,Mono,6051,Bridgeport,542
CA,Mono,6051,Coleville,464
CA,Mono,6051,June Lake,390
CA,Mono,6051,Benton,328
CA,Mono,6051,Swall Meadows,251
CA,Mono,6051,Topaz,126
CA,Mono,6051,Lee Vining,98
CA,Mono,6051,Mono City,96
CA,Mono,6051,Sunny Slopes,67
CA,Mono,6051,Aspen Springs,23
CA,Monterey,6053,Salinas,190972
CA,Monterey,6053,Seaside,116720
CA,Monterey,6053,Monterey,28178
CA,Monterey,6053,Soledad,26207
CA,Monterey,6053,Marina,22781
CA,Monterey,6053,Prunedale,20327
CA,Monterey,6053,Greenfield,17646
CA,Monterey,6053,King City,15887
CA,Monterey,6053,Pacific Grove,15413
CA,Monterey,6053,Gonzales,8306
CA,Monterey,6053,Castroville,6521
CA,Monterey,6053,Carmel Valley Village,4152
CA,Monterey,6053,Del Monte Forest,4105
CA,Monterey,6053,Carmel-by-the-Sea,3811
CA,Monterey,6053,Pajaro,3620
CA,Monterey,6053,Las Lomas,2924
CA,Monterey,6053,Pine Canyon,2369
CA,Monterey,6053,Boronda,1763
CA,Monterey,6053,Del Rey Oaks,1654
CA,Monterey,6053,Chualar,1512
CA,Monterey,6053,Elkhorn,1153
CA,Monterey,6053,San Lucas,543
CA,Monterey,6053,San Ardo,543
CA,Monterey,6053,Lockwood,516
CA,Monterey,6053,Spreckels,414
CA,Monterey,6053,Sand City,399
CA,Monterey,6053,Bradley,113
CA,Monterey,6053,Moss Landing,54
CA,Napa,6055,Napa,85239
CA,Napa,6055,American Canyon,20475
CA,Napa,6055,St. Helena,7059
CA,Napa,6055,Calistoga,5247
CA,Napa,6055,Angwin,3179
CA,Napa,6055,Yountville,2966
CA,Napa,6055,Silverado Resort,1018
CA,Napa,6055,Deer Park,869
CA,Napa,6055,Oakville,91
CA,Napa,6055,Rutherford,88
CA,Nevada,6057,Grass Valley,34196
CA,Nevada,6057,Truckee,16735
CA,Nevada,6057,Alta Sierra,7280
CA,Nevada,6057,Lake Wildwood,5232
CA,Nevada,6057,Lake of the Pines,3599
CA,Nevada,6057,Nevada City,3148
CA,Nevada,6057,Penn Valley,1341
CA,Nevada,6057,Rough and Ready,499
CA,Nevada,6057,North San Juan,178
CA,Nevada,6057,Kingvale,71
CA,Nevada,6057,Washington,56
CA,Nevada,6057,Soda Springs,46
CA,Nevada,6057,Graniteville,13
CA,Orange,6059,Mission Viejo,590249
CA,Orange,6059,Anaheim,350365
CA,Orange,6059,Santa Ana,332318
CA,Orange,6059,Irvine,287401
CA,Orange,6059,Huntington Beach,199223
CA,Orange,6059,Garden Grove,171644
CA,Orange,6059,Orange,138669
CA,Orange,6059,Fullerton,138632
CA,Orange,6059,Costa Mesa,113003
CA,Orange,6059,Westminster,90643
CA,Orange,6059,Lake Forest,85531
CA,Orange,6059,Newport Beach,84534
CA,Orange,6059,Buena Park,81788
CA,Orange,6059,Tustin,79348
CA,Orange,6059,Yorba Linda,67644
CA,Orange,6059,Laguna Niguel,66385
CA,Orange,6059,San Clemente,64558
CA,Orange,6059,La Habra,60513
CA,Orange,6059,Fountain Valley,55357
CA,Orange,6059,Placentia,51233
CA,Orange,6059,Aliso Viejo,50887
CA,Orange,6059,Cypress,49006
CA,Orange,6059,Rancho Santa Margarita,47896
CA,Orange,6059,Brea,43255
CA,Orange,6059,Stanton,38139
CA,Orange,6059,San Juan Capistrano,35911
CA,Orange,6059,Dana Point,33577
CA,Orange,6059,Laguna Hills,31207
CA,Orange,6059,Ladera Ranch,27277
CA,Orange,6059,North Tustin,24705
CA,Orange,6059,Seal Beach,23896
CA,Orange,6059,Laguna Beach,22827
CA,Orange,6059,Laguna Woods,15850
CA,Orange,6059,La Palma,15428
CA,Orange,6059,Coto de Caza,15056
CA,Orange,6059,Los Alamitos,11399
CA,Orange,6059,Rossmoor,11128
CA,Orange,6059,Midway City,8343
CA,Orange,6059,Las Flores,5861
CA,Orange,6059,Villa Park,5790
CA,Placer,6061,Roseville,141500
CA,Placer,6061,Rocklin,68823
CA,Placer,6061,Lincoln,48275
CA,Placer,6061,Auburn,35311
CA,Placer,6061,Granite Bay,23183
CA,Placer,6061,North Auburn,14269
CA,Placer,6061,Loomis,6866
CA,Placer,6061,Meadow Vista,3679
CA,Placer,6061,Colfax,3205
CA,Placer,6061,Kings Beach,3044
CA,Placer,6061,Foresthill,1856
CA,Placer,6061,Sheridan,1355
CA,Placer,6061,Newcastle,1208
CA,Placer,6061,Sunnyside-Tahoe City,1164
CA,Placer,6061,Tahoe Vista,1158
CA,Placer,6061,Tahoma,974
CA,Placer,6061,Penryn,818
CA,Placer,6061,Dollar Point,805
CA,Placer,6061,Alta,566
CA,Placer,6061,Carnelian Bay,451
CA,Placer,6061,Dutch Flat,178
CA,Plumas,6063,Portola,2313
CA,Plumas,6063,East Quincy,2210
CA,Plumas,6063,Chester,2145
CA,Plumas,6063,Quincy,1952
CA,Plumas,6063,Greenville,817
CA,Plumas,6063,Graeagle,538
CA,Plumas,6063,Hamilton Branch,495
CA,Plumas,6063,Delleker,477
CA,Plumas,6063,Chilcoot-Vinton,422
CA,Plumas,6063,Meadow Valley,420
CA,Plumas,6063,Beckwourth,414
CA,Plumas,6063,Lake Almanor Country Club,408
CA,Plumas,6063,Lake Almanor Peninsula,366
CA,Plumas,6063,Plumas Eureka,364
CA,Plumas,6063,Twain,327
CA,Plumas,6063,Cromberg,316
CA,Plumas,6063,Greenhorn,255
CA,Plumas,6063,Lake Almanor West,224
CA,Plumas,6063,Taylorsville,198
CA,Plumas,6063,Iron Horse,191
CA,Plumas,6063,C-Road,140
CA,Plumas,6063,East Shore,128
CA,Plumas,6063,Crescent Mills,93
CA,Plumas,6063,Keddie,76
CA,Plumas,6063,Clio,59
CA,Plumas,6063,Mohawk Vista,54
CA,Plumas,6063,Indian Falls,53
CA,Plumas,6063,Lake Davis,52
CA,Plumas,6063,Whitehawk,49
CA,Plumas,6063,Prattville,28
CA,Plumas,6063,Mabie,25
CA,Plumas,6063,Spring Garden,20
CA,Plumas,6063,Blairsden,18
CA,Riverside,6065,Riverside,2107852
CA,Riverside,6065,Murrieta,496046
CA,Riverside,6065,Indio,417059
CA,Riverside,6065,Moreno Valley,213055
CA,Riverside,6065,Hemet,177253
CA,Riverside,6065,Corona,169868
CA,Riverside,6065,Temecula,114761
CA,Riverside,6065,Jurupa Valley,109527
CA,Riverside,6065,Menifee,94756
CA,Riverside,6065,Perris,79291
CA,Riverside,6065,Lake Elsinore,69283
CA,Riverside,6065,Eastvale,64157
CA,Riverside,6065,Cathedral City,55007
CA,Riverside,6065,Palm Desert,53275
CA,Riverside,6065,Beaumont,51063
CA,Riverside,6065,San Jacinto,49215
CA,Riverside,6065,Palm Springs,48518
CA,Riverside,6065,Coachella,45743
CA,Riverside,6065,Desert Hot Springs,43914
CA,Riverside,6065,La Quinta,41748
CA,Riverside,6065,Wildomar,37229
CA,Riverside,6065,French Valley,36126
CA,Riverside,6065,Banning,31221
CA,Riverside,6065,Temescal Valley,27630
CA,Riverside,6065,Norco,26604
CA,Riverside,6065,East Hemet,20211
CA,Riverside,6065,Mead Valley,20145
CA,Riverside,6065,Blythe,19682
CA,Riverside,6065,Rancho Mirage,18528
CA,Riverside,6065,Woodcrest,17859
CA,Riverside,6065,Valle Vista,17663
CA,Riverside,6065,El Sobrante,13881
CA,Riverside,6065,Lakeland Village,13002
CA,Riverside,6065,Home Gardens,12153
CA,Riverside,6065,Canyon Lake,11280
CA,Riverside,6065,Good Hope,9195
CA,Riverside,6065,Calimesa,9160
CA,Riverside,6065,Cherry Valley,8115
CA,Riverside,6065,Nuevo,7182
CA,Riverside,6065,Homeland,7086
CA,Riverside,6065,Thousand Palms,6794
CA,Riverside,6065,Lake Mathews,6792
CA,Riverside,6065,Desert Palms,6755
CA,Riverside,6065,Bermuda Dunes,6704
CA,Riverside,6065,Mecca,6635
CA,Riverside,6065,Highgrove,5786
CA,Riverside,6065,Indian Wells,5470
CA,Riverside,6065,Garnet,5285
CA,Riverside,6065,Meadowbrook,3414
CA,Riverside,6065,Coronita,3383
CA,Riverside,6065,Winchester,3322
CA,Riverside,6065,Desert Edge,3319
CA,Riverside,6065,Anza,3076
CA,Riverside,6065,Oasis,2857
CA,Riverside,6065,North Shore,2756
CA,Riverside,6065,Vista Santa Rosa,2739
CA,Riverside,6065,Lakeview,2638
CA,Riverside,6065,Cabazon,2588
CA,Riverside,6065,Idyllwild-Pine Cove,2510
CA,Riverside,6065,Romoland,2295
CA,Riverside,6065,Sky Valley,2227
CA,Riverside,6065,Warm Springs,1874
CA,Riverside,6065,Lake Riverside,1354
CA,Riverside,6065,Thermal,1333
CA,Riverside,6065,March ARB,989
CA,Riverside,6065,Mesa Verde,913
CA,Riverside,6065,Whitewater,890
CA,Riverside,6065,Aguanga,805
CA,Riverside,6065,Indio Hills,782
CA,Riverside,6065,Ripley,444
CA,Riverside,6065,Desert Center,216
CA,Riverside,6065,Moskowite Corner,121
CA,Sacramento,6067,Sacramento,1898019
CA,Sacramento,6067,Elk Grove,174775
CA,Sacramento,6067,Arden-Arcade,102864
CA,Sacramento,6067,Citrus Heights,87796
CA,Sacramento,6067,Folsom,81328
CA,Sacramento,6067,Rancho Cordova,75087
CA,Sacramento,6067,Carmichael,64454
CA,Sacramento,6067,Antelope,48398
CA,Sacramento,6067,North Highlands,47661
CA,Sacramento,6067,Florin,47555
CA,Sacramento,6067,Foothill Farms,35881
CA,Sacramento,6067,Orangevale,34824
CA,Sacramento,6067,Fair Oaks,31032
CA,Sacramento,6067,Vineyard,28386
CA,Sacramento,6067,Galt,27954
CA,Sacramento,6067,Rosemont,23602
CA,Sacramento,6067,Rio Linda,16359
CA,Sacramento,6067,Parkway,15818
CA,Sacramento,6067,Lemon Hill,14733
CA,Sacramento,6067,La Riviera,10840
CA,Sacramento,6067,Gold River,7538
CA,Sacramento,6067,Fruitridge Pocket,6116
CA,Sacramento,6067,Rancho Murieta,5744
CA,Sacramento,6067,Wilton,5665
CA,Sacramento,6067,Elverta,5606
CA,Sacramento,6067,Mather,4272
CA,Sacramento,6067,Walnut Grove,1364
CA,Sacramento,6067,Clay,1187
CA,Sacramento,6067,McClellan Park,1046
CA,Sacramento,6067,Herald,967
CA,Sacramento,6067,Isleton,844
CA,Sacramento,6067,Hood,313
CA,Sacramento,6067,Courtland,179
CA,Sacramento,6067,Freeport,70
CA,San Benito,6069,Hollister,48992
CA,San Benito,6069,Ridgemark,2872
CA,San Benito,6069,Aromas,2479
CA,San Benito,6069,San Juan Bautista,2104
CA,San Benito,6069,Tres Pinos,683
CA,San Bernardino,6071,Victorville,346789
CA,San Bernardino,6071,San Bernardino,215784
CA,San Bernardino,6071,Fontana,214547
CA,San Bernardino,6071,Ontario,185010
CA,San Bernardino,6071,Rancho Cucamonga,177603
CA,San Bernardino,6071,Rialto,103526
CA,San Bernardino,6071,Hesperia,95750
CA,San Bernardino,6071,Chino,94371
CA,San Bernardino,6071,Chino Hills,83853
CA,San Bernardino,6071,Upland,77140
CA,San Bernardino,6071,Apple Valley,73453
CA,San Bernardino,6071,Redlands,71513
CA,San Bernardino,6071,Highland,55417
CA,San Bernardino,6071,Colton,54824
CA,San Bernardino,6071,Yucaipa,53921
CA,San Bernardino,6071,Montclair,40083
CA,San Bernardino,6071,Adelanto,34049
CA,San Bernardino,6071,Barstow,30605
CA,San Bernardino,6071,Twentynine Palms,26073
CA,San Bernardino,6071,Yucca Valley,25042
CA,San Bernardino,6071,Loma Linda,24482
CA,San Bernardino,6071,Bloomington,21847
CA,San Bernardino,6071,Phelan,15987
CA,San Bernardino,6071,Big Bear City,13463
CA,San Bernardino,6071,Grand Terrace,12584
CA,San Bernardino,6071,Muscoy,12562
CA,San Bernardino,6071,Oak Hills,10444
CA,San Bernardino,6071,Fort Irwin,9872
CA,San Bernardino,6071,Mentone,9793
CA,San Bernardino,6071,Lake Arrowhead,8940
CA,San Bernardino,6071,Needles,8752
CA,San Bernardino,6071,Crestline,8709
CA,San Bernardino,6071,Spring Valley Lake,8403
CA,San Bernardino,6071,Piñon Hills,7661
CA,San Bernardino,6071,Joshua Tree,7581
CA,San Bernardino,6071,Lucerne Valley,5956
CA,San Bernardino,6071,Silver Lakes,5849
CA,San Bernardino,6071,Big Bear Lake,5279
CA,San Bernardino,6071,Mountain View Acres,4447
CA,San Bernardino,6071,Lenwood,4122
CA,San Bernardino,6071,Running Springs,4071
CA,San Bernardino,6071,Wrightwood,3984
CA,San Bernardino,6071,San Antonio Heights,3191
CA,San Bernardino,6071,Morongo Valley,3090
CA,San Bernardino,6071,Homestead Valley,2865
CA,San Bernardino,6071,Searles Valley,1689
CA,San Bernardino,6071,Big River,1149
CA,San Bernardino,6071,Lytle Creek,673
CA,San Bernardino,6071,Baker,541
CA,San Bernardino,6071,Oak Glen,430
CA,San Bernardino,6071,Bluewater,163
CA,San Diego,6073,San Diego,3220118
CA,San Diego,6073,Chula Vista,274492
CA,San Diego,6073,Oceanside,175742
CA,San Diego,6073,Escondido,151625
CA,San Diego,6073,Carlsbad,115382
CA,San Diego,6073,El Cajon,102708
CA,San Diego,6073,Vista,101638
CA,San Diego,6073,San Marcos,96664
CA,San Diego,6073,Encinitas,62709
CA,San Diego,6073,National City,61394
CA,San Diego,6073,La Mesa,59249
CA,San Diego,6073,Santee,58081
CA,San Diego,6073,Poway,49323
CA,San Diego,6073,La Presa,38227
CA,San Diego,6073,Fallbrook,31701
CA,San Diego,6073,Spring Valley,31650
CA,San Diego,6073,Imperial Beach,27440
CA,San Diego,6073,Lemon Grove,26811
CA,San Diego,6073,Coronado,23731
CA,San Diego,6073,Winter Gardens,23545
CA,San Diego,6073,Lakeside,21917
CA,San Diego,6073,Rancho San Diego,21799
CA,San Diego,6073,Ramona,21323
CA,San Diego,6073,Casa de Oro-Mount Helix,19804
CA,San Diego,6073,Bostonia,16603
CA,San Diego,6073,Alpine,14878
CA,San Diego,6073,Solana Beach,13296
CA,San Diego,6073,Bonita,12706
CA,San Diego,6073,Camp Pendleton South,11936
CA,San Diego,6073,Valley Center,11077
CA,San Diego,6073,San Diego Country Estates,10514
CA,San Diego,6073,Camp Pendleton North,7367
CA,San Diego,6073,Eucalyptus Hills,6129
CA,San Diego,6073,Jamul,5445
CA,San Diego,6073,Lake San Marcos,4713
CA,San Diego,6073,Bonsall,4458
CA,San Diego,6073,Del Mar,4319
CA,San Diego,6073,Harbison Canyon,4155
CA,San Diego,6073,Granite Hills,3500
CA,San Diego,6073,Hidden Meadows,3462
CA,San Diego,6073,Campo,3408
CA,San Diego,6073,Crest,2765
CA,San Diego,6073,Rancho Santa Fe,2510
CA,San Diego,6073,Rainbow,2360
CA,San Diego,6073,Borrego Springs,2145
CA,San Diego,6073,Fairbanks Ranch,2085
CA,San Diego,6073,Descanso,1568
CA,San Diego,6073,Pine Valley,1477
CA,San Diego,6073,Julian,1019
CA,San Diego,6073,Pala,1005
CA,San Diego,6073,Potrero,841
CA,San Diego,6073,Boulevard,405
CA,San Diego,6073,Jacumba,307
CA,San Diego,6073,Mount Laguna,117
CA,San Francisco,6075,San Francisco,3592294
CA,San Joaquin,6077,Stockton,397264
CA,San Joaquin,6077,Manteca,103420
CA,San Joaquin,6077,Tracy,100049
CA,San Joaquin,6077,Lodi,74773
CA,San Joaquin,6077,Lathrop,24483
CA,San Joaquin,6077,Mountain House,17966
CA,San Joaquin,6077,Ripon,16386
CA,San Joaquin,6077,Country Club,9977
CA,San Joaquin,6077,Garden Acres,9972
CA,San Joaquin,6077,August,8405
CA,San Joaquin,6077,Escalon,7601
CA,San Joaquin,6077,Lincoln Village,4859
CA,San Joaquin,6077,French Camp,3841
CA,San Joaquin,6077,Woodbridge,3582
CA,San Joaquin,6077,Lockeford,3521
CA,San Joaquin,6077,Kennedy,3356
CA,San Joaquin,6077,Morada,3166
CA,San Joaquin,6077,Collierville,2698
CA,San Joaquin,6077,Dogtown,2643
CA,San Joaquin,6077,Linden,1547
CA,San Joaquin,6077,Taft Mosswood,1104
CA,San Joaquin,6077,Thornton,1033
CA,San Joaquin,6077,Waterloo,670
CA,San Joaquin,6077,Peters,623
CA,San Joaquin,6077,Terminous,446
CA,San Joaquin,6077,Victor,215
CA,San Joaquin,6077,Acampo,204
CA,San Joaquin,6077,Farmington,172
CA,San Luis Obispo,6079,El Paso de Robles,70248
CA,San Luis Obispo,6079,San Luis Obispo,62290
CA,San Luis Obispo,6079,Arroyo Grande,54177
CA,San Luis Obispo,6079,Atascadero,30075
CA,San Luis Obispo,6079,Nipomo,17601
CA,San Luis Obispo,6079,Los Osos,16533
CA,San Luis Obispo,6079,Grover Beach,13459
CA,San Luis Obispo,6079,Morro Bay,10543
CA,San Luis Obispo,6079,Pismo Beach,8168
CA,San Luis Obispo,6079,Templeton,7838
CA,San Luis Obispo,6079,Oceano,7487
CA,San Luis Obispo,6079,Cambria,5647
CA,San Luis Obispo,6079,Lake Nacimiento,2981
CA,San Luis Obispo,6079,Cayucos,2630
CA,San Luis Obispo,6079,Woodlands,2028
CA,San Luis Obispo,6079,Los Ranchos,1639
CA,San Luis Obispo,6079,Avila Beach,1311
CA,San Luis Obispo,6079,Callender,1215
CA,San Luis Obispo,6079,Santa Margarita,1122
CA,San Luis Obispo,6079,Shandon,1085
CA,San Luis Obispo,6079,Blacklake,850
CA,San Luis Obispo,6079,San Simeon,658
CA,San Luis Obispo,6079,Los Berros,528
CA,San Luis Obispo,6079,Garden Farms,403
CA,San Luis Obispo,6079,Oak Shores,348
CA,San Luis Obispo,6079,Whitley Gardens,224
CA,San Luis Obispo,6079,Edna,172
CA,San Luis Obispo,6079,Creston,33
CA,San Mateo,6081,Daly City,106280
CA,San Mateo,6081,San Mateo,104430
CA,San Mateo,6081,Redwood City,85925
CA,San Mateo,6081,South San Francisco,67789
CA,San Mateo,6081,San Bruno,42807
CA,San Mateo,6081,Pacifica,38546
CA,San Mateo,6081,Menlo Park,34698
CA,San Mateo,6081,Foster City,33901
CA,San Mateo,6081,Burlingame,30889
CA,San Mateo,6081,San Carlos,30185
CA,San Mateo,6081,East Palo Alto,29314
CA,San Mateo,6081,Belmont,26941
CA,San Mateo,6081,Half Moon Bay,23653
CA,San Mateo,6081,Millbrae,22394
CA,San Mateo,6081,North Fair Oaks,14372
CA,San Mateo,6081,Hillsborough,11387
CA,San Mateo,6081,Atherton,7137
CA,San Mateo,6081,El Granada,6102
CA,San Mateo,6081,Woodside,5458
CA,San Mateo,6081,Broadmoor,5170
CA,San Mateo,6081,Emerald Lake Hills,4721
CA,San Mateo,6081,Brisbane,4671
CA,San Mateo,6081,Portola Valley,4568
CA,San Mateo,6081,West Menlo Park,4160
CA,San Mateo,6081,Moss Beach,3604
CA,San Mateo,6081,Montara,2504
CA,San Mateo,6081,Ladera,1607
CA,San Mateo,6081,Colma,1489
CA,San Mateo,6081,La Honda,960
